#E. coli strain K12
%4639221
!strand	slot	start	stop	opacity	thickness	type	label	mouseover
forward	1	1627239	1627442	1	1	gene	ydfZ	ydfZ 1627239-1627442
forward	1	1687876	1689384	1	1	gene	ydgA	ydgA 1687876-1689384
forward	1	1679000	1679722	1	1	gene	ydgB	ydgB 1679000-1679722
forward	1	1669984	1670805	1	1	gene	ydgD	ydgD 1669984-1670805
forward	1	1671937	1672971	1	1	gene	ydgG	ydgG 1671937-1672971
forward	1	1676451	1677395	1	1	gene	ydgH	ydgH 1676451-1677395
forward	1	1703250	1703714	1	1	gene	ydgK	ydgK 1703250-1703714
forward	1	1704372	1704950	1	1	gene	ydgM	ydgM 1704372-1704950
forward	1	1707166	1708224	1	1	gene	ydgO	ydgO 1707166-1708224
forward	1	1708228	1708848	1	1	gene	ydgP	ydgP 1708228-1708848
forward	1	1708852	1709547	1	1	gene	ydgQ	ydgQ 1708852-1709547
forward	1	1710793	1712295	1	1	gene	ydgR	ydgR 1710793-1712295
forward	1	1702973	1703188	1	1	gene	ydgT	ydgT 1702973-1703188
forward	1	1737935	1739146	1	1	gene	ydhC	ydhC 1737935-1739146
forward	1	1719049	1719285	1	1	gene	ydhI	ydhI 1719049-1719285
forward	1	1719246	1720145	1	1	gene	ydhj	ydhj 1719246-1720145
forward	1	1720145	1722157	1	1	gene	ydhK	ydhK 1720145-1722157
forward	1	1724047	1724646	1	1	gene	ydhM	ydhM 1724047-1724646
forward	1	1732459	1733274	1	1	gene	ydhO	ydhO 1732459-1733274
forward	1	1744724	1745029	1	1	gene	ydhR	ydhR 1744724-1745029
forward	1	1745155	1746759	1	1	gene	ydhS	ydhS 1745155-1746759
forward	1	1785469	1786302	1	1	gene	ydiA	ydiA 1785469-1786302
forward	1	1771813	1772679	1	1	gene	ydiB	ydiB 1771813-1772679
forward	1	1781001	1782701	1	1	gene	ydiD	ydiD 1781001-1782701
forward	1	1787637	1787828	1	1	gene	ydiE	ydiE 1787637-1787828
forward	1	1773611	1775206	1	1	gene	ydiF	ydiF 1773611-1775206
forward	1	1767098	1768210	1	1	gene	ydiK	ydiK 1767098-1768210
forward	1	1768612	1768995	1	1	gene	ydiL	ydiL 1768612-1768995
forward	1	1769095	1770309	1	1	gene	ydiM	ydiM 1769095-1770309
forward	1	1770530	1771801	1	1	gene	ydiN	ydiN 1770530-1771801
forward	1	1775166	1776371	1	1	gene	ydiO	ydiO 1775166-1776371
forward	1	1777641	1778405	1	1	gene	ydiQ	ydiQ 1777641-1778405
forward	1	1778425	1779363	1	1	gene	ydiR	ydiR 1778425-1779363
forward	1	1779419	1780708	1	1	gene	ydiS	ydiS 1779419-1780708
forward	1	1780705	1780998	1	1	gene	ydiT	ydiT 1780705-1780998
forward	1	1805424	1805714	1	1	gene	ydiZ	ydiZ 1805424-1805714
forward	1	1808223	1808825	1	1	gene	ydjM	ydjM 1808223-1808825
forward	1	1808958	1810349	1	1	gene	ydjN	ydjN 1808958-1810349
forward	1	1821539	1822426	1	1	gene	ydjQ	ydjQ 1821539-1822426
forward	1	1831377	1832135	1	1	gene	ydjX	ydjX 1831377-1832135
forward	1	1831978	1832817	1	1	gene	ydjY	ydjY 1831978-1832817
forward	1	1832832	1833539	1	1	gene	ydjZ	ydjZ 1832832-1833539
forward	1	1894194	1894772	1	1	gene	yeaB	yeaB 1894194-1894772
forward	1	1864932	1866866	1	1	gene	yeaG	yeaG 1864932-1866866
forward	1	1866979	1868262	1	1	gene	yeaH	yeaH 1866979-1868262
forward	1	1868409	1869884	1	1	gene	yeaI	yeaI 1868409-1869884
forward	1	1869885	1871555	1	1	gene	yeaJ	yeaJ 1869885-1871555
forward	1	1871598	1872101	1	1	gene	yeaK	yeaK 1871598-1872101
forward	1	1872376	1872822	1	1	gene	yeaL	yeaL 1872376-1872822
forward	1	1873697	1874878	1	1	gene	yeaN	yeaN 1873697-1874878
forward	1	1874912	1875280	1	1	gene	yeaO	yeaO 1874912-1875280
forward	1	1875610	1876764	1	1	gene	yeaP	yeaP 1875610-1876764
forward	1	1881212	1882657	1	1	gene	yeaV	yeaV 1881212-1882657
forward	1	1882689	1883813	1	1	gene	yeaW	yeaW 1882689-1883813
forward	1	1883869	1884834	1	1	gene	yeaX	yeaX 1883869-1884834
forward	1	1944176	1944877	1	1	gene	yebB	yebB 1944176-1944877
forward	1	1903658	1904278	1	1	gene	yebN	yebN 1903658-1904278
forward	1	1908189	1909673	1	1	gene	yebQ	yebQ 1908189-1909673
forward	1	1914282	1915565	1	1	gene	yebS	yebS 1914282-1915565
forward	1	1915528	1918167	1	1	gene	yebT	yebT 1915528-1918167
forward	1	1918241	1919686	1	1	gene	yebU	yebU 1918241-1919686
forward	1	1919789	1920040	1	1	gene	yebV	yebV 1919789-1920040
forward	1	1920061	1920336	1	1	gene	yebW	yebW 1920061-1920336
forward	1	1948823	1949422	1	1	gene	yecD	yecD 1948823-1949422
forward	1	1949419	1950237	1	1	gene	yecE	yecE 1949419-1950237
forward	1	1993841	1994065	1	1	gene	yecF	yecF 1993841-1994065
forward	1	1977777	1978205	1	1	gene	yecG	yecG 1977777-1978205
forward	1	1950260	1950685	1	1	gene	yecN	yecN 1950260-1950685
forward	1	1950726	1951469	1	1	gene	yecO	yecO 1950726-1951469
forward	1	1951466	1952437	1	1	gene	yecP	yecP 1951466-1952437
forward	1	1986245	1986568	1	1	gene	yecR	yecR 1986245-1986568
forward	1	1959975	1960484	1	1	gene	yecT	yecT 1959975-1960484
forward	1	2027561	2028481	1	1	gene	yedA	yedA 2027561-2028481
forward	1	2006300	2007505	1	1	gene	yedE	yedE 2006300-2007505
forward	1	2007502	2007735	1	1	gene	yedF	yedF 2007502-2007735
forward	1	2007844	2008497	1	1	gene	yedG	yedG 2007844-2008497
forward	1	2008622	2009101	1	1	gene	yedL	yedL 2008622-2009101
forward	1	2023533	2024348	1	1	gene	yedP	yedP 2023533-2024348
forward	1	2032073	2033262	1	1	gene	yedS	yedS 2032073-2033262
forward	1	2033857	2034708	1	1	gene	yedU	yedU 2033857-2034708
forward	1	2036978	2037391	1	1	gene	yedX	yedX 2036978-2037391
forward	1	2037500	2038504	1	1	gene	yedY	yedY 2037500-2038504
forward	1	2038505	2039140	1	1	gene	yedZ	yedZ 2038505-2039140
forward	1	2041634	2042470	1	1	gene	yeeI	yeeI 2041634-2042470
forward	1	2042885	2050036	1	1	gene	yeeJ	yeeJ 2042885-2050036
forward	1	2054880	2055596	1	1	gene	yeeN	yeeN 2054880-2055596
forward	1	2068523	2069233	1	1	gene	yeeP	yeeP 2068523-2069233
forward	1	2072795	2074333	1	1	gene	yeeR	yeeR 2072795-2074333
forward	1	2074330	2074776	1	1	gene	yeeS	yeeS 2074330-2074776
forward	1	2074839	2075060	1	1	gene	yeeT	yeeT 2074839-2075060
forward	1	2075134	2075502	1	1	gene	yeeU	yeeU 2075134-2075502
forward	1	2075591	2075965	1	1	gene	yeeV	yeeV 2075591-2075965
forward	1	2075962	2076156	1	1	gene	yeeW	yeeW 2075962-2076156
forward	1	2159486	2160901	1	1	gene	yegB	yegB 2159486-2160901
forward	1	2145633	2147048	1	1	gene	yegD	yegD 2145633-2147048
forward	1	2141288	2144605	1	1	gene	yegE	yegE 2141288-2144605
forward	1	2135858	2137507	1	1	gene	yegH	yegH 2135858-2137507
forward	1	2149207	2149668	1	1	gene	yegJ	yegJ 2149207-2149668
forward	1	2151891	2153285	1	1	gene	yegM	yegM 2151891-2153285
forward	1	2153285	2156407	1	1	gene	yegN	yegN 2153285-2156407
forward	1	2156408	2159485	1	1	gene	yegO	yegO 2156408-2159485
forward	1	2163172	2163543	1	1	gene	yegP	yegP 2163172-2163543
forward	1	2163690	2165051	1	1	gene	yegQ	yegQ 2163690-2165051
forward	1	2166734	2167633	1	1	gene	yegS	yegS 2166734-2167633
forward	1	2176841	2178118	1	1	gene	yegT	yegT 2176841-2178118
forward	1	2178115	2179119	1	1	gene	yegU	yegU 2178115-2179119
forward	1	2179116	2180081	1	1	gene	yegV	yegV 2179116-2180081
forward	1	2198299	2201931	1	1	gene	yehI	yehI 2198299-2201931
forward	1	2201992	2202306	1	1	gene	yehk	yehk 2201992-2202306
forward	1	2202550	2203704	1	1	gene	yehL	yehL 2202550-2203704
forward	1	2203715	2205994	1	1	gene	yehM	yehM 2203715-2205994
forward	1	2205987	2207123	1	1	gene	yehP	yehP 2205987-2207123
forward	1	2207096	2208964	1	1	gene	yehQ	yehQ 2207096-2208964
forward	1	2209233	2209706	1	1	gene	yehR	yehR 2209233-2209706
forward	1	2212886	2213617	1	1	gene	yehV	yehV 2212886-2213617
forward	1	2233279	2234520	1	1	gene	yeiA	yeiA 2233279-2234520
forward	1	2241930	2242766	1	1	gene	yeiG	yeiG 2241930-2242766
forward	1	2247737	2248786	1	1	gene	yeiH	yeiH 2247737-2248786
forward	1	2249720	2250808	1	1	gene	yeiI	yeiI 2249720-2250808
forward	1	2253375	2254034	1	1	gene	yeiL	yeiL 2253375-2254034
forward	1	2263215	2264042	1	1	gene	yeiP	yeiP 2263215-2264042
forward	1	2264265	2265731	1	1	gene	yeiQ	yeiQ 2264265-2265731
forward	1	2265849	2266835	1	1	gene	yeiR	yeiR 2265849-2266835
forward	1	2231620	2231859	1	1	gene	yeiS	yeiS 2231620-2231859
forward	1	2232053	2233291	1	1	gene	yeiT	yeiT 2232053-2233291
forward	1	2266838	2267587	1	1	gene	yeiU	yeiU 2266838-2267587
forward	1	2270378	2272198	1	1	gene	yejA	yejA 2270378-2272198
forward	1	2272199	2273293	1	1	gene	yejB	yejB 2272199-2273293
forward	1	2273293	2274318	1	1	gene	yejE	yejE 2273293-2274318
forward	1	2274320	2275909	1	1	gene	yejF	yejF 2274320-2275909
forward	1	2278652	2280412	1	1	gene	yejH	yejH 2278652-2280412
forward	1	2282149	2282376	1	1	gene	yejL	yejL 2282149-2282376
forward	1	2282396	2284156	1	1	gene	yejM	yejM 2282396-2284156
forward	1	2354924	2355823	1	1	gene	yfaD	yfaD 2354924-2355823
forward	1	2346534	2346788	1	1	gene	yfaE	yfaE 2346534-2346788
forward	1	2347707	2347913	1	1	gene	yfaH	yfaH 2347707-2347913
forward	1	2362574	2362999	1	1	gene	yfaO	yfaO 2362574-2362999
forward	1	2363915	2365087	1	1	gene	yfbE	yfbE 2363915-2365087
forward	1	2365091	2366059	1	1	gene	ybfF	ybfF 2365091-2366059
forward	1	2366059	2368041	1	1	gene	yfbG	yfbG 2366059-2368041
forward	1	2368038	2368928	1	1	gene	yfbH	yfbH 2368038-2368928
forward	1	2368928	2370580	1	1	gene	yfbI	yfbI 2368928-2370580
forward	1	2370630	2371298	1	1	gene	yfbJ	yfbJ 2370630-2371298
forward	1	2383874	2384851	1	1	gene	yfbL	yfbL 2383874-2384851
forward	1	2384954	2385457	1	1	gene	yfbM	yfbM 2384954-2385457
forward	1	2386601	2387077	1	1	gene	yfbO	yfbO 2386601-2387077
forward	1	2387133	2387984	1	1	gene	yfbP	yfbP 2387133-2387984
forward	1	2405581	2406798	1	1	gene	yfbQ	yfbQ 2405581-2406798
forward	1	2406882	2407481	1	1	gene	yfbR	yfbR 2406882-2407481
forward	1	2370577	2370909	1	1	gene	yfbW	yfbW 2370577-2370909
forward	1	2415080	2416621	1	1	gene	yfcC	yfcC 2415080-2416621
forward	1	2418641	2419288	1	1	gene	yfcG	yfcG 2418641-2419288
forward	1	2419728	2420621	1	1	gene	yfcH	yfcH 2419728-2420621
forward	1	2439724	2441790	1	1	gene	yfcK	yfcK 2439724-2441790
forward	1	2446626	2447177	1	1	gene	yfcn	yfcn 2446626-2447177
forward	1	2463321	2464253	1	1	gene	yfdC	yfdC 2463321-2464253
forward	1	2461032	2462090	1	1	gene	yfdF	yfdF 2461032-2462090
forward	1	2467151	2468482	1	1	gene	yfdI	yfdI 2467151-2468482
forward	1	2471540	2471986	1	1	gene	yfdP	yfdP 2471540-2471986
forward	1	2472052	2472876	1	1	gene	yfdQ	yfdQ 2472052-2472876
forward	1	2472977	2473540	1	1	gene	yfdR	yfdR 2472977-2473540
forward	1	2473531	2473893	1	1	gene	yfdS	yfdS 2473531-2473893
forward	1	2473893	2474198	1	1	gene	yfdT	yfdT 2473893-2474198
forward	1	2516472	2516831	1	1	gene	yfeC	yfeC 2516472-2516831
forward	1	2516833	2517225	1	1	gene	yfeD	yfeD 2516833-2517225
forward	1	2524966	2525964	1	1	gene	yfeH	yfeH 2524966-2525964
forward	1	2535362	2535736	1	1	gene	yfeK	yfeK 2535362-2535736
forward	1	2523147	2523911	1	1	gene	yfeN	yfeN 2523147-2523911
forward	1	2507650	2508906	1	1	gene	yfeO	yfeO 2507650-2508906
forward	1	2535769	2536503	1	1	gene	yfeS	yfeS 2535769-2536503
forward	1	2543793	2544689	1	1	gene	yfeU	yfeU 2543793-2544689
forward	1	2544693	2546117	1	1	gene	yfeV	yfeV 2544693-2546117
forward	1	2546035	2547426	1	1	gene	yfeW	yfeW 2546035-2547426
forward	1	2589267	2589623	1	1	gene	yffB	yffB 2589267-2589623
forward	1	2558277	2558918	1	1	gene	yffL	yffL 2558277-2558918
forward	1	2559388	2559633	1	1	gene	yffM	yffM 2559388-2559633
forward	1	2559630	2560013	1	1	gene	yffN	yffN 2559630-2560013
forward	1	2560131	2560547	1	1	gene	yffO	yffO 2560131-2560547
forward	1	2560544	2561137	1	1	gene	yffP	yffP 2560544-2561137
forward	1	2561597	2561989	1	1	gene	yffQ	yffQ 2561597-2561989
forward	1	2562000	2562392	1	1	gene	yffR	yffR 2562000-2562392
forward	1	2562513	2563352	1	1	gene	yffS	yffS 2562513-2563352
forward	1	2614114	2615577	1	1	gene	yfgC	yfgC 2614114-2615577
forward	1	2615598	2615957	1	1	gene	yfgD	yfgD 2615598-2615957
forward	1	2627310	2627501	1	1	gene	yfgG	yfgG 2627310-2627501
forward	1	2627812	2628330	1	1	gene	yfgH	yfgH 2627812-2628330
forward	1	2628346	2628885	1	1	gene	yfgI	yfgI 2628346-2628885
forward	1	2693959	2695377	1	1	gene	yfhD	yfhD 2693959-2695377
forward	1	2696707	2697627	1	1	gene	yfhH	yfhH 2696707-2697627
forward	1	2697683	2697943	1	1	gene	yfhL	yfhL 2697683-2697943
forward	1	2662383	2663264	1	1	gene	yfhR	yfhR 2662383-2663264
forward	1	2735174	2735515	1	1	gene	yfiA	yfiA 2735174-2735515
forward	1	2741645	2742127	1	1	gene	yfiB	yfiB 2741645-2742127
forward	1	2713443	2714030	1	1	gene	yfiK	yfiK 2713443-2714030
forward	1	2739341	2739745	1	1	gene	yfiL	yfiL 2739341-2739745
forward	1	2722199	2722471	1	1	gene	yfiM	yfiM 2722199-2722471
forward	1	2740403	2741629	1	1	gene	yfiN	yfiN 2740403-2741629
forward	1	2734166	2734903	1	1	gene	yfiO	yfiO 2734166-2734903
forward	1	2717219	2717941	1	1	gene	yfiP	yfiP 2717219-2717941
forward	1	2717973	2720633	1	1	gene	yfiQ	yfiQ 2717973-2720633
forward	1	2739895	2740413	1	1	gene	yfiR	yfiR 2739895-2740413
forward	1	2746794	2748081	1	1	gene	yfjD	yfjD 2746794-2748081
forward	1	2757006	2758415	1	1	gene	yfjI	yfjI 2757006-2758415
forward	1	2758568	2759194	1	1	gene	yfjJ	yfjJ 2758568-2759194
forward	1	2763939	2765012	1	1	gene	yfjN	yfjN 2763939-2765012
forward	1	2765056	2765376	1	1	gene	yfjO	yfjO 2765056-2765376
forward	1	2765725	2766594	1	1	gene	yfjP	yfjP 2765725-2766594
forward	1	2766686	2767507	1	1	gene	yfjQ	yfjQ 2766686-2767507
forward	1	2767724	2768425	1	1	gene	yfjR	yfjR 2767724-2768425
forward	1	2768702	2769145	1	1	gene	yfjS	yfjS 2768702-2769145
forward	1	2769169	2769636	1	1	gene	yfjT	yfjT 2769169-2769636
forward	1	2771339	2773042	1	1	gene	yfjW	yfjW 2771339-2773042
forward	1	2773940	2774398	1	1	gene	yfjX	yfjX 2773940-2774398
forward	1	2774407	2774889	1	1	gene	yfjY	yfjY 2774407-2774889
forward	1	2775136	2775453	1	1	gene	yfjZ	yfjZ 2775136-2775453
forward	1	2793677	2794357	1	1	gene	ygaE	ygaE 2793677-2794357
forward	1	2787937	2789271	1	1	gene	ygaF	ygaF 2787937-2789271
forward	1	2808365	2808700	1	1	gene	ygaH	ygaH 2808365-2808700
forward	1	2798155	2798496	1	1	gene	ygaM	ygaM 2798155-2798496
forward	1	2795541	2796065	1	1	gene	ygaP	ygaP 2795541-2796065
forward	1	2784417	2784749	1	1	gene	ygaQ	ygaQ 2784417-2784749
forward	1	2786901	2787983	1	1	gene	ygaT	ygaT 2786901-2787983
forward	1	2795232	2795531	1	1	gene	ygaV	ygaV 2795232-2795531
forward	1	2797185	2797634	1	1	gene	ygaW	ygaW 2797185-2797634
forward	1	2806337	2807511	1	1	gene	ygaY	ygaY 2806337-2807511
forward	1	2807638	2808375	1	1	gene	ygaZ	ygaZ 2807638-2808375
forward	1	2831935	2833068	1	1	gene	ygbD	ygbD 2831935-2833068
forward	1	2859453	2860361	1	1	gene	ygbJ	ygbJ 2859453-2860361
forward	1	2860358	2861524	1	1	gene	ygbK	ygbK 2860358-2861524
forward	1	2861616	2862254	1	1	gene	ygbL	ygbL 2861616-2862254
forward	1	2862259	2863035	1	1	gene	ygbM	ygbM 2862259-2863035
forward	1	2863124	2864488	1	1	gene	ygbN	ygbN 2863124-2864488
forward	1	2899918	2901396	1	1	gene	ygcE	ygcE 2899918-2901396
forward	1	2903664	2904605	1	1	gene	ygcG	ygcG 2903664-2904605
forward	1	2890650	2891951	1	1	gene	ygcN	ygcN 2890650-2891951
forward	1	2891906	2892202	1	1	gene	ygcO	ygcO 2891906-2892202
forward	1	2892219	2892794	1	1	gene	ygcP	ygcP 2892219-2892794
forward	1	2924330	2925694	1	1	gene	ygdH	ygdH 2924330-2925694
forward	1	2942564	2943007	1	1	gene	ygdK	ygdK 2942564-2943007
forward	1	2968442	2969155	1	1	gene	ygdQ	ygdQ 2968442-2969155
forward	1	2969293	2969511	1	1	gene	ygdR	ygdR 2969293-2969511
forward	1	2988576	2989022	1	1	gene	ygeF	ygeF 2988576-2989022
forward	1	2989290	2989781	1	1	gene	ygeG	ygeG 2989290-2989781
forward	1	2990116	2991492	1	1	gene	ygeH	ygeH 2990116-2991492
forward	1	2991660	2991878	1	1	gene	ygeI	ygeI 2991660-2991878
forward	1	3000636	3001514	1	1	gene	ygeT	ygeT 3000636-3001514
forward	1	3004356	3005447	1	1	gene	ygeW	ygeW 3004356-3005447
forward	1	3006785	3007996	1	1	gene	ygeY	ygeY 3006785-3007996
forward	1	3008037	3009434	1	1	gene	hyuA	hyuA 3008037-3009434
forward	1	3054261	3054809	1	1	gene	ygfA	ygfA 3054261-3054809
forward	1	3053632	3053961	1	1	gene	ygfE	ygfE 3053632-3053961
forward	1	3061971	3062798	1	1	gene	ygfG	ygfG 3061971-3062798
forward	1	3062822	3064300	1	1	gene	ygfH	ygfH 3062822-3064300
forward	1	3013181	3013759	1	1	gene	ygfJ	ygfJ 3013181-3013759
forward	1	3014081	3017179	1	1	gene	ygfK	ygfK 3014081-3017179
forward	1	3018561	3019340	1	1	gene	ygfM	ygfM 3018561-3019340
forward	1	3022315	3023772	1	1	gene	ygfO	ygfO 3022315-3023772
forward	1	3025142	3025711	1	1	gene	ygfQ	ygfQ 3025142-3025711
forward	1	3025678	3026508	1	1	gene	ygfR	ygfR 3025678-3026508
forward	1	3029318	3030835	1	1	gene	ygfU	ygfU 3029318-3030835
forward	1	3079806	3080690	1	1	gene	yggG	yggG 3079806-3080690
forward	1	3089126	3089884	1	1	gene	yggJ	yggJ 3089126-3089884
forward	1	3093117	3093821	1	1	gene	yggS	yggS 3093117-3093821
forward	1	3093839	3094405	1	1	gene	yggT	yggT 3093839-3094405
forward	1	3094390	3094692	1	1	gene	yggU	yggU 3094390-3094692
forward	1	3094700	3095293	1	1	gene	yggV	yggV 3094700-3095293
forward	1	3095286	3096422	1	1	gene	yggW	yggW 3095286-3096422
forward	1	3102111	3102386	1	1	gene	yggX	yggX 3102111-3102386
forward	1	3147677	3148561	1	1	gene	yghA	yghA 3147677-3148561
forward	1	3151578	3152237	1	1	gene	yghB	yghB 3151578-3152237
forward	1	3132146	3132838	1	1	gene	yghT	yghT 3132146-3132838
forward	1	3136694	3137608	1	1	gene	yghU	yghU 3136694-3137608
forward	1	3145912	3146952	1	1	gene	yghZ	yghZ 3145912-3146952
forward	1	3177727	3178431	1	1	gene	ygiB	ygiB 3177727-3178431
forward	1	3178437	3179597	1	1	gene	ygiC	ygiC 3178437-3179597
forward	1	3180566	3181339	1	1	gene	ygiE	ygiE 3180566-3181339
forward	1	3202335	3202952	1	1	gene	ygiH	ygiH 3202335-3202952
forward	1	3183430	3183981	1	1	gene	ygiL	ygiL 3183430-3183981
forward	1	3198848	3199468	1	1	gene	ygiM	ygiM 3198848-3199468
forward	1	3171158	3171472	1	1	gene	ygiN	ygiN 3171158-3171472
forward	1	3167844	3168503	1	1	gene	ygiX	ygiX 3167844-3168503
forward	1	3168500	3169849	1	1	gene	ygiY	ygiY 3168500-3169849
forward	1	3223875	3225308	1	1	gene	ygjI	ygjI 3223875-3225308
forward	1	3225442	3226512	1	1	gene	ygjJ	ygjJ 3225442-3226512
forward	1	3226529	3228880	1	1	gene	ygjK	ygjK 3226529-3228880
forward	1	3233565	3234104	1	1	gene	ygjP	ygjP 3233565-3234104
forward	1	3234181	3234873	1	1	gene	ygjQ	ygjQ 3234181-3234873
forward	1	3234934	3235938	1	1	gene	ygjR	ygjR 3234934-3235938
forward	1	3236222	3237187	1	1	gene	ygjT	ygjT 3236222-3237187
forward	1	3237584	3238828	1	1	gene	ygjU	ygjU 3237584-3238828
forward	1	3265474	3266034	1	1	gene	yhaB	yhaB 3265474-3266034
forward	1	3266056	3267243	1	1	gene	yhaC	yhaC 3266056-3267243
forward	1	3249944	3250309	1	1	gene	yhaH	yhaH 3249944-3250309
forward	1	3250551	3250907	1	1	gene	yhaI	yhaI 3250551-3250907
forward	1	3251959	3252660	1	1	gene	yhaK	yhaK 3251959-3252660
forward	1	3252677	3252847	1	1	gene	yhaL	yhaL 3252677-3252847
forward	1	3274978	3275442	1	1	gene	yhaV	yhaV 3274978-3275442
forward	1	3341585	3342310	1	1	gene	yhbG	yhbG 3341585-3342310
forward	1	3344756	3345610	1	1	gene	yhbJ	yhbJ 3344756-3345610
forward	1	3341021	3341578	1	1	gene	yhbN	yhbN 3341021-3341578
forward	1	3296573	3297133	1	1	gene	yhbO	yhbO 3296573-3297133
forward	1	3297607	3297909	1	1	gene	yhbQ	yhbQ 3297607-3297909
forward	1	3299126	3300121	1	1	gene	yhbU	yhbU 3299126-3300121
forward	1	3300112	3301008	1	1	gene	yhbV	yhbV 3300112-3301008
forward	1	3301089	3302096	1	1	gene	yhbW	yhbW 3301089-3302096
forward	1	3325431	3325724	1	1	gene	yhbY	yhbY 3325431-3325724
forward	1	3359747	3360421	1	1	gene	yhcA	yhcA 3359747-3360421
forward	1	3377820	3378224	1	1	gene	yhcB	yhcB 3377820-3378224
forward	1	3360442	3362823	1	1	gene	yhcD	yhcD 3360442-3362823
forward	1	3362820	3363299	1	1	gene	yhcE	yhcE 3362820-3363299
forward	1	3364561	3365277	1	1	gene	yhcF	yhcF 3364561-3365277
forward	1	3365462	3366589	1	1	gene	yhcG	yhcG 3365462-3366589
forward	1	3383122	3383436	1	1	gene	yhcN	yhcN 3383122-3383436
forward	1	3387155	3388084	1	1	gene	yhcS	yhcS 3387155-3388084
forward	1	3407917	3408882	1	1	gene	yhdG	yhdG 3407917-3408882
forward	1	3401121	3402095	1	1	gene	yhdH	yhdH 3401121-3402095
forward	1	3409284	3410174	1	1	gene	yhdJ	yhdJ 3409284-3410174
forward	1	3405012	3405254	1	1	gene	yhdT	yhdT 3405012-3405254
forward	1	3410258	3410437	1	1	gene	yhdU	yhdU 3410258-3410437
forward	1	3416027	3416248	1	1	gene	yhdV	yhdV 3416027-3416248
forward	1	3416786	3417703	1	1	gene	yhdW	yhdW 3416786-3417703
forward	1	3417753	3418859	1	1	gene	yhdX	yhdX 3417753-3418859
forward	1	3418958	3420064	1	1	gene	yhdY	yhdY 3418958-3420064
forward	1	3420072	3420830	1	1	gene	yhdZ	yhdZ 3420072-3420830
forward	1	3478926	3480839	1	1	gene	yheS	yheS 3478926-3480839
forward	1	3480839	3481861	1	1	gene	yheT	yheT 3480839-3481861
forward	1	3481855	3482073	1	1	gene	yheU	yheU 3481855-3482073
forward	1	3490205	3491386	1	1	gene	yhfC	yhfC 3490205-3491386
forward	1	3484440	3486530	1	1	gene	yhfk	yhfk 3484440-3486530
forward	1	3497085	3497252	1	1	gene	yhfL	yhfL 3497085-3497252
forward	1	3497496	3498884	1	1	gene	yhfM	yhfM 3497496-3498884
forward	1	3498884	3499927	1	1	gene	yhfN	yhfN 3498884-3499927
forward	1	3499890	3500339	1	1	gene	yhfO	yhfO 3499890-3500339
forward	1	3500404	3500808	1	1	gene	yhfP	yhfP 3500404-3500808
forward	1	3500805	3501590	1	1	gene	yhfQ	yhfQ 3500805-3501590
forward	1	3501624	3502421	1	1	gene	yhfR	yhfR 3501624-3502421
forward	1	3540803	3541681	1	1	gene	yhgA	yhgA 3540803-3541681
forward	1	3535122	3537344	1	1	gene	yhgF	yhgF 3535122-3537344
forward	1	3540364	3540600	1	1	gene	yhgG	yhgG 3540364-3540600
forward	1	3542470	3543201	1	1	gene	yhgH	yhgH 3542470-3543201
forward	1	3543260	3543835	1	1	gene	yhgI	yhgI 3543260-3543835
forward	1	3572704	3573297	1	1	gene	yhgN	yhgN 3572704-3573297
forward	1	3584574	3585014	1	1	gene	yhhA	yhhA 3584574-3585014
forward	1	3602024	3602620	1	1	gene	yhhF	yhhF 3602024-3602620
forward	1	3616219	3616620	1	1	gene	yhhG	yhhG 3616219-3616620
forward	1	3621045	3621413	1	1	gene	yhhH	yhhH 3621045-3621413
forward	1	3622009	3623145	1	1	gene	yhhI	yhhI 3622009-3623145
forward	1	3595615	3595998	1	1	gene	yhhK	yhhK 3595615-3595998
forward	1	3602610	3602879	1	1	gene	yhhL	yhhL 3602610-3602879
forward	1	3603382	3604008	1	1	gene	yhhN	yhhN 3603382-3604008
forward	1	3606848	3607513	1	1	gene	yhhQ	yhhQ 3606848-3607513
forward	1	3609415	3610545	1	1	gene	yhhT	yhhT 3609415-3610545
forward	1	3610600	3611187	1	1	gene	yhhU	yhhU 3610600-3611187
forward	1	3578769	3579257	1	1	gene	yhhY	yhhY 3578769-3579257
forward	1	3579494	3580672	1	1	gene	yhhZ	yhhZ 3579494-3580672
forward	1	3655996	3656523	1	1	gene	yhiE	yhiE 3655996-3656523
forward	1	3652313	3652843	1	1	gene	yhiF	yhiF 3652313-3652843
forward	1	3632372	3633523	1	1	gene	yhiM	yhiM 3632372-3633523
forward	1	3638492	3639961	1	1	gene	yhiP	yhiP 3638492-3639961
